status,polling_unit_code,presiding_officer_name_present,presiding_officer_signature_present,polling_agent_signature_present,black_stamp
exist and not blur,29/11/08/011,1.0,1.0,1.0,0
exist and not blur,21/15/06/006,0.0,1.0,1.0,1
exist and not blur,12/03/09/010,1.0,0.0,1.0,1
exist and not blur,37/06/03/043,1.0,0.0,1.0,0
exist and not blur,21/20/06/005,0.0,1.0,1.0,1
exist and not blur,31/04/04/006,0.0,1.0,1.0,1
exist and not blur,21/17/06/014,0.0,1.0,1.0,1
exist and not blur,22/08/10/005,1.0,1.0,0.0,1
exist and not blur,21/02/08/024,0.0,1.0,1.0,1
exist and not blur,30/29/02/017,1.0,1.0,1.0,0
exist and not blur,21/19/05/011,1.0,1.0,1.0,0
exist and not blur,29/14/08/002,1.0,1.0,1.0,0
exist and not blur,31/06/03/005,1.0,1.0,1.0,0
exist and not blur,37/01/10/016,0.0,1.0,1.0,1
exist and not blur,22/18/06/008,1.0,1.0,1.0,0
exist and not blur,12/11/08/032,0.0,1.0,1.0,1
exist and not blur,31/07/04/031,1.0,0.0,1.0,1
exist and not blur,37/02/02/040,1.0,1.0,1.0,0
exist and not blur,37/04/02/035,0.0,1.0,1.0,1
exist and not blur,22/05/03/017,1.0,1.0,1.0,0
exist and not blur,29/27/01/026,0.0,0.0,1.0,0
exist and not blur,12/05/10/011,0.0,1.0,0.0,1
exist and not blur,29/28/12/008,0.0,1.0,1.0,1
exist and not blur,31/02/06/009,1.0,0.0,1.0,1
exist and not blur,31/08/04/014,0.0,1.0,1.0,1
exist and not blur,21/19/05/014,1.0,1.0,1.0,0
exist and not blur,31/11/11/010,0.0,1.0,1.0,1
exist and not blur,29/30/05/017,0.0,1.0,1.0,1
exist and not blur,21/02/11/005,1.0,1.0,1.0,0
exist and not blur,29/27/01/003,1.0,1.0,0.0,0
exist and not blur,22/17/03/015,0.0,1.0,1.0,1
exist and not blur,29/23/13/006,1.0,1.0,1.0,0
exist and not blur,30/16/05/001,1.0,0.0,1.0,0
exist and not blur,31/07/04/019,0.0,0.0,1.0,1
exist and not blur,31/01/09/002,1.0,0.0,1.0,1
exist and not blur,21/08/01/007,1.0,1.0,1.0,0
exist and not blur,37/03/03/010,1.0,0.0,1.0,1
exist and not blur,22/14/01/006,0.0,1.0,1.0,1
exist and not blur,31/06/01/021,1.0,0.0,1.0,1
exist and not blur,31/14/10/010,1.0,1.0,1.0,0
exist and not blur,31/16/04/015,1.0,1.0,1.0,0
exist and not blur,21/17/01/004,1.0,1.0,1.0,0
exist and not blur,31/11/09/006,1.0,1.0,1.0,0
exist and not blur,22/08/08/008,0.0,1.0,1.0,1
exist and not blur,31/09/04/024,1.0,1.0,1.0,0
exist and not blur,37/06/10/080,1.0,1.0,1.0,0
exist and not blur,37/06/04/137,0.0,1.0,1.0,1
exist and not blur,29/25/15/005,1.0,1.0,1.0,0
exist and not blur,37/04/01/025,1.0,1.0,0.0,1
exist and not blur,37/06/04/135,1.0,1.0,1.0,0
exist and not blur,21/05/07/008,1.0,0.0,1.0,1
exist and not blur,22/20/10/004,0.0,1.0,1.0,1
exist and not blur,12/11/06/042,1.0,1.0,1.0,0
exist and not blur,31/06/01/053,0.0,1.0,1.0,1
exist and not blur,29/30/07/002,1.0,1.0,1.0,0
exist and not blur,21/16/06/006,1.0,1.0,0.0,0
exist and not blur,12/18/05/021,0.0,1.0,1.0,1
exist and not blur,21/19/04/005,0.0,1.0,1.0,1
exist and not blur,29/19/07/001,1.0,1.0,0.0,1
exist and not blur,22/14/03/016,0.0,0.0,1.0,0
exist and not blur,22/19/04/011,1.0,1.0,0.0,1
exist and not blur,29/18/03/007,1.0,1.0,1.0,0
exist and not blur,21/02/07/024,1.0,1.0,1.0,0
exist and not blur,30/11/07/021,1.0,1.0,1.0,0
exist and not blur,31/05/10/156,1.0,1.0,1.0,0
exist and not blur,22/18/08/015,1.0,1.0,1.0,0
exist and not blur,12/05/07/011,0.0,1.0,1.0,1
exist and not blur,29/11/05/002,1.0,1.0,1.0,0
exist and not blur,29/25/02/009,1.0,1.0,0.0,1
exist and not blur,29/07/11/002,1.0,0.0,1.0,0
exist and not blur,29/13/05/014,1.0,0.0,1.0,1
exist and not blur,22/03/12/012,1.0,1.0,1.0,0
exist and not blur,29/21/09/010,0.0,0.0,1.0,0
exist and not blur,37/06/04/123,1.0,1.0,1.0,0
exist and not blur,30/20/08/005,1.0,0.0,1.0,1
exist and not blur,31/02/01/005,1.0,1.0,1.0,0
exist and not blur,29/28/08/012,1.0,1.0,1.0,0
exist and not blur,31/13/10/008,1.0,1.0,1.0,0
exist and not blur,29/18/02/010,1.0,1.0,0.0,1
exist and not blur,21/20/07/001,1.0,1.0,1.0,0
exist and not blur,21/12/10/005,1.0,1.0,1.0,0
exist and not blur,21/19/02/010,1.0,1.0,1.0,0
exist and not blur,21/06/11/004,0.0,1.0,1.0,1
exist and not blur,30/29/06/010,1.0,1.0,1.0,0
exist and not blur,29/23/03/003,1.0,1.0,0.0,0
exist and not blur,37/04/06/021,1.0,1.0,1.0,0
exist and not blur,22/05/10/066,0.0,0.0,0.0,0
exist and not blur,29/16/07/007,1.0,1.0,1.0,0
exist and not blur,22/13/03/008,1.0,1.0,0.0,1
exist and not blur,23/06/11/010,1.0,1.0,1.0,0
exist and not blur,12/01/08/004,1.0,1.0,1.0,0
exist and not blur,29/15/06/014,1.0,1.0,1.0,0
exist and not blur,37/06/05/084,1.0,1.0,1.0,0
exist and not blur,29/21/01/008,0.0,1.0,1.0,1
exist and not blur,22/05/08/015,0.0,1.0,1.0,1
exist and not blur,29/03/03/006,1.0,1.0,1.0,0
exist and not blur,37/04/08/017,0.0,0.0,0.0,0
exist and not blur,22/16/10/019,1.0,0.0,1.0,1
exist and not blur,21/21/06/012,1.0,0.0,1.0,0
exist and not blur,21/06/02/005,0.0,1.0,1.0,1
exist and not blur,31/16/02/006,0.0,1.0,1.0,1
exist and not blur,31/02/04/008,0.0,1.0,1.0,1
exist and not blur,37/02/07/055,0.0,1.0,1.0,1
exist and not blur,37/03/03/006,0.0,1.0,1.0,1
exist and not blur,31/06/12/013,1.0,0.0,1.0,1
exist and not blur,12/11/06/017,0.0,1.0,1.0,1
exist and not blur,29/20/02/003,1.0,0.0,1.0,1
exist and not blur,31/17/11/013,1.0,1.0,1.0,0
exist and not blur,29/14/07/012,1.0,1.0,0.0,1
exist and not blur,12/18/09/012,1.0,0.0,1.0,1
exist and not blur,12/13/12/014,0.0,1.0,1.0,1
exist and not blur,30/10/12/110,1.0,1.0,0.0,1
exist and not blur,31/04/10/013,1.0,1.0,1.0,0
exist and not blur,22/12/02/010,1.0,1.0,1.0,0
exist and not blur,12/03/10/009,0.0,1.0,1.0,1
exist and not blur,22/17/03/032,1.0,0.0,1.0,1
exist and not blur,37/06/03/087,1.0,1.0,1.0,0
exist and not blur,29/12/07/001,0.0,0.0,1.0,0
exist and not blur,29/27/06/007,1.0,0.0,1.0,0
exist and not blur,12/12/10/038,1.0,0.0,1.0,0
exist and not blur,37/01/06/019,1.0,1.0,1.0,0
exist and not blur,31/17/01/012,0.0,1.0,1.0,1
exist and not blur,37/04/06/008,0.0,0.0,1.0,0
exist and not blur,12/05/06/016,0.0,1.0,1.0,0
exist and not blur,21/10/04/004,1.0,1.0,1.0,0
exist and not blur,37/06/08/008,1.0,1.0,0.0,1
exist and not blur,29/18/05/003,0.0,1.0,1.0,1
exist and not blur,31/06/08/002,0.0,1.0,1.0,1
exist and not blur,31/01/09/007,0.0,1.0,1.0,0
exist and not blur,37/03/08/009,0.0,1.0,1.0,1
exist and not blur,12/11/07/006,0.0,1.0,1.0,1
exist and not blur,37/04/04/003,1.0,1.0,1.0,0
exist and not blur,31/09/05/002,1.0,1.0,0.0,1
exist and not blur,12/06/04/003,0.0,1.0,1.0,1
exist and not blur,29/02/01/004,1.0,1.0,1.0,0
exist and not blur,12/05/03/007,1.0,1.0,1.0,0
exist and not blur,21/03/07/016,1.0,1.0,1.0,0
exist and not blur,22/03/01/049,1.0,1.0,1.0,0
exist and not blur,29/30/04/007,0.0,1.0,1.0,1
exist and not blur,31/02/09/004,0.0,1.0,1.0,1
exist and not blur,29/27/11/006,1.0,1.0,1.0,0
exist and not blur,29/22/05/003,1.0,1.0,1.0,0
exist and not blur,37/06/11/049,0.0,1.0,1.0,1
exist and not blur,12/06/09/011,1.0,1.0,1.0,0
exist and not blur,29/11/05/001,1.0,0.0,1.0,1
exist and not blur,22/05/07/002,1.0,1.0,1.0,0
exist and not blur,12/12/10/014,1.0,1.0,0.0,0
exist and not blur,21/06/01/011,0.0,1.0,1.0,0
exist and not blur,29/20/10/004,1.0,1.0,1.0,0
exist and not blur,22/05/10/012,0.0,1.0,1.0,1
exist and not blur,37/06/10/070,1.0,1.0,1.0,0
exist and not blur,31/11/07/005,1.0,1.0,1.0,0
exist and not blur,31/05/11/016,0.0,1.0,1.0,1
exist and not blur,12/12/10/035,0.0,0.0,1.0,0
exist and not blur,12/15/04/006,1.0,1.0,1.0,0
exist and not blur,31/06/03/053,1.0,1.0,1.0,0
exist and not blur,29/25/12/005,1.0,0.0,1.0,0
exist and not blur,22/12/07/005,1.0,1.0,1.0,0
exist and not blur,37/02/10/073,1.0,1.0,1.0,0
exist and not blur,21/21/05/035,1.0,1.0,1.0,0
exist and not blur,22/05/06/005,1.0,1.0,1.0,0
exist and not blur,29/25/07/006,1.0,1.0,0.0,0
exist and not blur,31/08/05/008,0.0,1.0,1.0,1
exist and not blur,22/01/03/013,1.0,1.0,1.0,0
exist and not blur,29/06/04/005,1.0,1.0,1.0,0
exist and not blur,29/28/10/008,1.0,1.0,0.0,1
exist and not blur,22/05/10/050,0.0,0.0,0.0,0
exist and not blur,21/11/03/005,1.0,0.0,1.0,1
exist and not blur,29/23/08/007,0.0,1.0,1.0,1
exist and not blur,29/19/07/004,0.0,0.0,1.0,0
exist and not blur,21/11/11/008,1.0,1.0,0.0,1
exist and not blur,21/16/09/006,1.0,1.0,1.0,0
exist and not blur,21/10/06/011,1.0,1.0,1.0,0
exist and not blur,22/03/12/002,1.0,1.0,1.0,0
exist and not blur,22/10/10/009,1.0,1.0,0.0,1
exist and not blur,21/19/05/019,1.0,1.0,1.0,0
exist and not blur,31/06/11/012,1.0,1.0,1.0,0
exist and not blur,12/10/02/010,1.0,1.0,1.0,0
exist and not blur,30/28/07/006,0.0,1.0,1.0,1
exist and not blur,29/08/01/008,1.0,1.0,0.0,1
exist and not blur,21/19/09/015,0.0,1.0,1.0,1
exist and not blur,22/08/03/001,1.0,1.0,0.0,0
exist and not blur,30/17/03/004,0.0,1.0,1.0,1
exist and not blur,22/16/07/021,1.0,0.0,1.0,1
exist and not blur,29/14/11/007,1.0,1.0,0.0,0
exist and not blur,29/13/10/007,0.0,1.0,1.0,1
exist and not blur,12/15/08/027,0.0,1.0,1.0,1
exist and not blur,29/11/07/019,0.0,1.0,1.0,1
exist and not blur,37/06/08/012,1.0,1.0,1.0,0
exist and not blur,31/12/07/016,1.0,0.0,1.0,1
exist and not blur,37/06/11/020,1.0,1.0,1.0,0
exist and not blur,21/03/05/020,1.0,0.0,1.0,0
exist and not blur,21/18/05/017,1.0,1.0,0.0,0
exist and not blur,31/02/01/035,1.0,0.0,1.0,1
exist and not blur,29/11/05/019,1.0,1.0,1.0,0
exist and not blur,23/06/10/015,1.0,1.0,1.0,0
exist and not blur,31/07/04/027,0.0,0.0,1.0,0
exist and not blur,21/11/08/019,1.0,1.0,1.0,0
exist and not blur,37/06/05/129,0.0,1.0,1.0,1
exist and not blur,29/30/04/034,0.0,1.0,1.0,1
exist and not blur,21/05/08/027,0.0,1.0,1.0,1
exist and not blur,30/10/11/006,1.0,1.0,1.0,0
exist and not blur,31/17/11/005,1.0,1.0,1.0,0
exist and not blur,12/14/04/028,1.0,1.0,1.0,0
exist and not blur,22/20/10/005,1.0,1.0,0.0,1
exist and not blur,21/17/09/014,0.0,1.0,1.0,1
exist and not blur,29/03/09/009,1.0,0.0,1.0,1
exist and not blur,12/13/12/005,1.0,1.0,1.0,0
exist and not blur,29/10/11/001,1.0,1.0,1.0,0
exist and not blur,21/04/06/014,0.0,1.0,1.0,1
exist and not blur,23/06/09/011,1.0,1.0,1.0,0
exist and not blur,21/12/02/011,1.0,1.0,1.0,0
exist and not blur,31/13/07/012,1.0,1.0,1.0,0
exist and not blur,37/02/09/019,0.0,1.0,1.0,1
exist and not blur,21/11/11/003,1.0,1.0,1.0,0
exist and not blur,21/14/08/006,1.0,1.0,0.0,1
exist and not blur,31/14/11/036,1.0,0.0,1.0,0
exist and not blur,29/18/02/016,1.0,1.0,0.0,0
exist and not blur,22/09/02/009,1.0,1.0,1.0,0
exist and not blur,31/16/08/031,0.0,1.0,1.0,1
exist and not blur,12/15/04/001,1.0,0.0,1.0,1
exist and not blur,22/11/03/003,1.0,0.0,1.0,0
exist and not blur,30/10/09/018,1.0,1.0,1.0,0
exist and not blur,21/05/06/017,0.0,1.0,1.0,0
exist and not blur,12/02/07/008,0.0,1.0,1.0,1
exist and not blur,23/06/12/014,1.0,1.0,0.0,1
exist and not blur,21/16/10/014,1.0,1.0,0.0,1
exist and not blur,12/11/04/007,0.0,1.0,1.0,1
exist and not blur,29/14/07/001,1.0,1.0,1.0,0
exist and not blur,12/12/10/010,1.0,0.0,1.0,0
exist and not blur,21/07/05/006,1.0,1.0,1.0,0
exist and not blur,37/06/06/079,0.0,0.0,1.0,1
exist and not blur,12/11/08/056,0.0,1.0,1.0,1
exist and not blur,37/06/12/050,1.0,1.0,1.0,0
exist and not blur,12/05/10/004,0.0,0.0,1.0,1
exist and not blur,37/06/05/061,1.0,1.0,1.0,0
exist and not blur,31/09/02/013,0.0,0.0,1.0,0
exist and not blur,31/07/07/023,1.0,1.0,1.0,0
exist and not blur,29/22/07/005,1.0,1.0,0.0,0
exist and not blur,29/28/03/011,0.0,1.0,1.0,1
exist and not blur,37/06/11/103,0.0,1.0,1.0,1
exist and not blur,30/11/10/004,1.0,1.0,1.0,0
exist and not blur,22/02/11/004,1.0,1.0,1.0,0
exist and not blur,29/17/06/013,0.0,1.0,1.0,1
exist and not blur,31/02/09/007,1.0,1.0,1.0,0
exist and not blur,21/07/01/001,0.0,1.0,1.0,1
exist and not blur,22/12/07/014,1.0,1.0,1.0,0
exist and not blur,29/28/11/008,0.0,1.0,1.0,0
exist and not blur,31/13/01/002,1.0,1.0,1.0,0
exist and not blur,21/06/06/002,1.0,1.0,0.0,1
exist and not blur,22/14/03/022,1.0,1.0,1.0,0
exist and not blur,31/07/11/004,1.0,1.0,1.0,0
exist and not blur,21/19/05/007,1.0,1.0,1.0,0
exist and not blur,37/06/07/033,0.0,1.0,1.0,1
exist and not blur,22/02/07/002,1.0,0.0,1.0,1
exist and not blur,21/18/05/001,0.0,1.0,1.0,1
exist and not blur,37/01/10/009,0.0,1.0,1.0,1
exist and not blur,29/21/06/003,1.0,1.0,1.0,0
exist and not blur,22/12/07/016,1.0,1.0,1.0,0
exist and not blur,37/02/07/090,1.0,1.0,1.0,0
exist and not blur,22/05/06/032,1.0,1.0,1.0,0
exist and not blur,12/10/03/003,1.0,1.0,1.0,0
exist and not blur,37/03/05/025,1.0,1.0,1.0,0
exist and not blur,37/06/11/006,0.0,1.0,1.0,1
exist and not blur,21/08/02/017,1.0,1.0,1.0,0
exist and not blur,22/21/13/003,1.0,1.0,0.0,0
exist and not blur,29/06/02/005,1.0,1.0,1.0,0
exist and not blur,37/06/06/015,0.0,1.0,1.0,1
exist and not blur,21/08/05/020,0.0,1.0,1.0,0
exist and not blur,22/02/04/001,1.0,1.0,1.0,0
exist and not blur,21/14/03/004,0.0,1.0,1.0,1
exist and not blur,22/05/08/025,0.0,1.0,1.0,0
exist and not blur,21/18/09/006,1.0,1.0,1.0,0
exist and not blur,23/06/03/028,0.0,1.0,1.0,1
exist and not blur,31/08/08/013,1.0,1.0,1.0,0
exist and not blur,12/10/10/004,1.0,1.0,1.0,0
exist and not blur,21/02/08/014,1.0,1.0,1.0,0
exist and not blur,22/03/06/006,1.0,1.0,1.0,0
exist and not blur,31/16/06/002,0.0,1.0,1.0,1
exist and not blur,30/11/08/009,1.0,1.0,1.0,0
exist and not blur,30/17/07/004,0.0,0.0,1.0,0
exist and not blur,22/03/06/008,0.0,1.0,1.0,1
exist and not blur,31/07/12/008,0.0,1.0,1.0,1
exist and not blur,29/17/09/012,1.0,0.0,1.0,0
exist and not blur,29/01/03/005,1.0,1.0,1.0,0
exist and not blur,21/21/04/004,1.0,1.0,1.0,0
exist and not blur,29/20/04/004,1.0,0.0,1.0,1
exist and not blur,37/05/03/007,1.0,1.0,1.0,0
exist and not blur,37/06/03/117,1.0,1.0,1.0,0
exist and not blur,37/01/05/011,1.0,0.0,1.0,0
exist and not blur,21/10/01/017,1.0,1.0,0.0,0
exist and not blur,22/05/06/002,0.0,0.0,0.0,0
exist and not blur,22/18/08/020,1.0,1.0,1.0,0
exist and not blur,21/21/01/004,1.0,1.0,1.0,0
exist and not blur,22/04/10/003,1.0,1.0,0.0,1
exist and not blur,12/12/09/026,0.0,1.0,1.0,1
exist and not blur,31/11/16/016,0.0,1.0,1.0,1
exist and not blur,12/10/08/002,1.0,1.0,1.0,0
exist and not blur,12/14/05/011,1.0,1.0,1.0,0
exist and not blur,21/16/09/010,0.0,1.0,1.0,1
exist and not blur,21/18/01/015,1.0,1.0,1.0,0
exist and not blur,22/05/10/041,1.0,0.0,1.0,0
exist and not blur,21/02/03/008,1.0,1.0,1.0,0
exist and not blur,31/11/11/029,1.0,1.0,1.0,0
exist and not blur,29/27/01/025,1.0,0.0,1.0,0
exist and not blur,37/06/01/015,1.0,1.0,1.0,0
exist and not blur,37/06/10/001,0.0,1.0,1.0,1
exist and not blur,21/13/12/008,1.0,1.0,1.0,0
exist and not blur,21/06/02/009,1.0,1.0,0.0,1
exist and not blur,31/05/07/048,1.0,0.0,1.0,1
exist and not blur,29/10/11/005,1.0,1.0,1.0,0
exist and not blur,29/01/06/002,0.0,0.0,0.0,1
exist and not blur,30/20/09/006,1.0,0.0,1.0,1
exist and not blur,22/05/01/014,1.0,1.0,1.0,0
exist and not blur,21/03/02/011,1.0,0.0,1.0,1
exist and not blur,12/11/01/025,1.0,1.0,1.0,0
exist and not blur,30/28/07/010,1.0,0.0,1.0,1
exist and not blur,30/18/06/009,1.0,0.0,1.0,0
exist and not blur,21/09/01/008,1.0,0.0,1.0,1
exist and not blur,21/06/10/009,1.0,1.0,1.0,0
exist and not blur,31/12/09/013,1.0,1.0,0.0,0
exist and not blur,37/04/03/039,0.0,1.0,1.0,1
exist and not blur,22/06/02/009,1.0,1.0,1.0,0
exist and not blur,37/03/04/008,1.0,1.0,1.0,0
exist and not blur,22/05/06/035,0.0,0.0,1.0,0
exist and not blur,23/06/04/004,1.0,1.0,1.0,0
exist and not blur,29/15/01/009,1.0,1.0,0.0,0
exist and not blur,12/11/01/038,1.0,0.0,1.0,1
exist and not blur,21/19/10/001,0.0,1.0,1.0,1
exist and not blur,29/10/02/020,1.0,1.0,1.0,0
exist and not blur,29/23/15/019,1.0,1.0,1.0,0
exist and not blur,29/06/01/011,1.0,0.0,1.0,0
exist and not blur,21/03/02/004,1.0,0.0,1.0,1
exist and not blur,21/11/09/018,1.0,1.0,1.0,0
exist and not blur,22/03/03/026,1.0,1.0,0.0,1
exist and not blur,21/16/02/001,1.0,1.0,0.0,1
exist and not blur,29/04/04/011,1.0,1.0,1.0,0
exist and not blur,12/06/10/005,1.0,1.0,1.0,0
exist and not blur,31/06/04/036,1.0,1.0,1.0,0
exist and not blur,22/03/12/006,1.0,1.0,1.0,0
exist and not blur,21/07/03/004,0.0,1.0,1.0,1
exist and not blur,22/07/04/003,0.0,1.0,1.0,1
exist and not blur,22/08/06/004,1.0,1.0,0.0,1
exist and not blur,22/09/12/006,1.0,0.0,1.0,1
exist and not blur,37/06/04/140,0.0,0.0,0.0,0
exist and not blur,31/14/08/002,1.0,1.0,1.0,0
exist and not blur,29/03/05/004,1.0,1.0,1.0,0
exist and not blur,12/11/01/059,1.0,1.0,1.0,0
exist and not blur,31/03/08/002,1.0,0.0,1.0,1
exist and not blur,29/22/09/002,1.0,1.0,1.0,0
exist and not blur,37/05/06/004,1.0,1.0,1.0,0
exist and not blur,21/05/06/005,1.0,1.0,1.0,0
exist and not blur,29/25/02/002,1.0,1.0,1.0,0
exist and not blur,21/13/03/013,0.0,0.0,1.0,0
exist and not blur,29/26/02/002,1.0,1.0,1.0,0
exist and not blur,29/29/05/008,0.0,0.0,0.0,0
exist and not blur,12/05/09/008,1.0,1.0,1.0,0
exist and not blur,22/15/01/006,1.0,1.0,1.0,0
exist and not blur,29/25/10/006,0.0,1.0,1.0,0
exist and not blur,22/03/12/003,1.0,0.0,1.0,0
exist and not blur,31/02/13/009,0.0,1.0,1.0,1
exist and not blur,12/11/01/024,1.0,1.0,1.0,0
exist and not blur,21/13/12/017,1.0,1.0,0.0,1
exist and not blur,21/08/05/003,1.0,1.0,1.0,0
exist and not blur,22/12/02/004,1.0,1.0,1.0,0
exist and not blur,22/08/05/008,1.0,1.0,1.0,0
exist and not blur,29/29/07/005,1.0,0.0,1.0,1
exist and not blur,21/17/09/010,1.0,1.0,0.0,1
exist and not blur,31/05/01/019,1.0,1.0,1.0,0
exist and not blur,21/07/01/002,0.0,1.0,1.0,1
exist and not blur,21/10/07/012,1.0,1.0,1.0,0
exist and not blur,22/14/07/012,0.0,1.0,1.0,1
exist and not blur,21/20/04/016,1.0,0.0,1.0,1
exist and not blur,12/06/02/007,0.0,1.0,1.0,1
exist and not blur,31/06/01/064,1.0,1.0,1.0,0
exist and not blur,31/06/10/004,1.0,0.0,1.0,0
exist and not blur,22/16/10/017,1.0,1.0,1.0,0
exist and not blur,21/13/04/004,1.0,1.0,1.0,0
exist and not blur,21/14/11/013,1.0,1.0,1.0,0
exist and not blur,12/18/09/004,1.0,0.0,1.0,1
exist and not blur,12/15/01/020,1.0,1.0,0.0,1
exist and not blur,21/06/11/013,0.0,1.0,1.0,1
exist and not blur,12/04/09/004,1.0,0.0,1.0,0
exist and not blur,12/11/01/062,1.0,1.0,1.0,0
exist and not blur,12/15/10/012,0.0,1.0,1.0,1
exist and not blur,21/03/04/004,1.0,0.0,1.0,1
exist and not blur,31/06/12/031,1.0,1.0,1.0,0
exist and not blur,29/28/08/001,1.0,1.0,1.0,0
exist and not blur,30/11/07/014,1.0,1.0,1.0,0
exist and not blur,21/08/05/018,0.0,1.0,1.0,0
exist and not blur,37/04/01/012,1.0,1.0,0.0,1
exist and not blur,22/01/06/008,1.0,1.0,1.0,0
exist and not blur,29/03/02/008,1.0,0.0,1.0,1
exist and not blur,21/16/06/005,1.0,0.0,0.0,0
exist and not blur,31/03/08/005,1.0,0.0,1.0,0
exist and not blur,29/29/04/004,0.0,1.0,1.0,0
exist and not blur,12/01/07/022,0.0,1.0,1.0,1
exist and not blur,22/06/02/003,1.0,1.0,1.0,0
exist and not blur,21/19/07/002,1.0,1.0,1.0,0
exist and not blur,12/07/07/002,1.0,1.0,1.0,0
exist and not blur,29/19/05/013,1.0,0.0,1.0,1
exist and not blur,22/06/02/006,1.0,1.0,1.0,0
exist and not blur,21/16/02/002,1.0,1.0,1.0,0
exist and not blur,37/06/07/026,0.0,1.0,1.0,1
exist and not blur,12/09/11/016,1.0,1.0,1.0,0
exist and not blur,22/03/05/004,1.0,1.0,1.0,0
exist and not blur,22/05/06/038,0.0,0.0,0.0,0
exist and not blur,12/10/08/004,1.0,1.0,1.0,0
exist and not blur,29/10/02/010,1.0,1.0,1.0,0
exist and not blur,22/05/06/039,1.0,1.0,1.0,0
exist and not blur,22/14/11/007,0.0,1.0,1.0,1
exist and not blur,37/06/06/006,1.0,1.0,1.0,0
exist and not blur,31/07/04/021,1.0,1.0,1.0,0
exist and not blur,31/10/03/003,0.0,1.0,1.0,1
exist and not blur,31/05/02/050,1.0,1.0,1.0,0
exist and not blur,12/05/08/006,1.0,1.0,1.0,0
exist and not blur,12/05/01/010,1.0,1.0,1.0,0
exist and not blur,29/23/13/008,1.0,1.0,1.0,0
exist and not blur,37/01/01/004,1.0,0.0,1.0,1
exist and not blur,12/14/02/006,1.0,0.0,1.0,1
exist and not blur,31/11/16/021,1.0,1.0,1.0,0
exist and not blur,31/17/06/005,1.0,0.0,1.0,0
exist and not blur,21/19/07/004,0.0,1.0,1.0,1
exist and not blur,12/17/02/005,0.0,1.0,1.0,1
exist and not blur,21/04/03/011,1.0,0.0,0.0,1
exist and not blur,12/07/09/004,0.0,1.0,1.0,1
exist and not blur,29/23/01/005,1.0,1.0,1.0,0
exist and not blur,31/13/02/001,0.0,1.0,1.0,0
exist and not blur,31/16/02/018,1.0,1.0,1.0,0
exist and not blur,31/04/07/008,1.0,1.0,1.0,0
exist and not blur,22/06/04/009,1.0,1.0,1.0,0
exist and not blur,29/25/11/004,1.0,1.0,1.0,0
exist and not blur,12/11/03/017,1.0,1.0,0.0,1
exist and not blur,12/14/09/004,0.0,1.0,1.0,1
exist and not blur,29/01/08/005,0.0,1.0,1.0,1
exist and not blur,31/16/09/004,1.0,1.0,1.0,0
exist and not blur,31/12/02/005,1.0,0.0,1.0,1
exist and not blur,22/12/02/013,0.0,0.0,0.0,0
exist and not blur,23/01/06/003,0.0,1.0,1.0,1
exist and not blur,29/22/11/002,1.0,1.0,1.0,0
exist and not blur,22/19/09/008,0.0,1.0,1.0,1
exist and not blur,31/06/10/015,0.0,0.0,1.0,0
exist and not blur,30/28/10/009,0.0,0.0,1.0,1
exist and not blur,31/05/12/008,1.0,0.0,1.0,1
exist and not blur,22/18/09/005,0.0,1.0,1.0,1
exist and not blur,21/12/10/006,1.0,1.0,0.0,1
exist and not blur,12/18/10/009,1.0,1.0,1.0,0
exist and not blur,21/03/01/015,1.0,1.0,1.0,0
exist and not blur,31/01/07/007,1.0,1.0,0.0,1
exist and not blur,31/11/13/004,1.0,1.0,1.0,0
exist and not blur,31/11/15/019,0.0,1.0,1.0,1
exist and not blur,21/08/01/010,0.0,0.0,1.0,0
exist and not blur,21/12/08/003,1.0,0.0,1.0,1
exist and not blur,31/05/10/150,1.0,1.0,1.0,0
exist and not blur,21/06/05/028,0.0,1.0,1.0,1
exist and not blur,31/03/10/011,1.0,0.0,1.0,1
exist and not blur,31/06/11/018,1.0,1.0,1.0,0
exist and not blur,21/02/08/019,0.0,1.0,1.0,1
exist and not blur,29/10/09/010,1.0,1.0,1.0,0
exist and not blur,22/12/07/009,1.0,1.0,1.0,0
exist and not blur,37/06/04/153,0.0,0.0,0.0,0
exist and not blur,31/08/08/005,1.0,1.0,1.0,0
exist and not blur,29/04/06/001,1.0,1.0,1.0,0
exist and not blur,31/12/09/012,1.0,0.0,1.0,1
exist and not blur,31/06/03/039,0.0,1.0,1.0,1
exist and not blur,21/05/02/013,1.0,0.0,1.0,0
exist and not blur,12/08/08/014,1.0,1.0,1.0,0
exist and not blur,21/06/10/012,0.0,1.0,1.0,1
exist and not blur,37/06/03/059,0.0,1.0,1.0,1
exist and not blur,29/22/05/004,1.0,1.0,1.0,0
exist and not blur,12/07/08/014,0.0,1.0,1.0,1
exist and not blur,31/05/09/005,1.0,0.0,1.0,1
exist and not blur,31/14/01/017,0.0,1.0,1.0,1
exist and not blur,31/14/07/006,1.0,1.0,1.0,0
exist and not blur,21/05/09/008,1.0,0.0,1.0,0
exist and not blur,31/05/07/032,1.0,1.0,1.0,0
exist and not blur,22/03/01/038,1.0,0.0,1.0,1
exist and not blur,21/19/08/003,0.0,1.0,1.0,1
exist and not blur,31/16/11/001,0.0,1.0,1.0,1
exist and not blur,12/14/10/004,1.0,1.0,1.0,0
exist and not blur,29/19/07/003,1.0,1.0,0.0,0
